BoroCD *,Shape *,FID_STP_NTA_HVI_PGI_REFERENCE,OBJECTID,BoroName,BoroCT2010,PUMA,NTAName,NTACode,Shape_Leng,Borough,ONENYC_HVI,QUINTILES,PGI,PGI_Percent,PGI_High_Low,FID_STP_Neighborhood_Planting_Cycle,BoroCode,BoroName,CommunityBoardWater,CouncilDistrictWater,Zone ID,SUM_Planting_Potential_Cut,Year,Zone_Before,Zone_After,Contract_Area_Percentage,Year_Group,Borough_Year_Group,Phase,Unique,Full_Year,Shape_Length,Shape_Area,Ratio
1497,Polygon,914,836,Bronx,2039100,3705,Belmont,BX06,5892.14703,2,5.298633,5,0.093919,9.39,High,87,2,Bronx,206,15,2,116,8,20334857.27,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX06152_2034_3,2034,5892.147023,2214229.043,375.7932438
697,Polygon,256,220,Brooklyn,3017200,4017,Bath Beach,BK27,7259.32135,3,0.18133,3,0.066285,6.63,High,216,3,Brooklyn,311,47,1,207,9,9115759.45,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK11471_2035_3,2035,7259.599959,2216345.738,305.2986047
1823,Polygon,1166,1087,Queens,4045200,4106,Briarwood-Jamaica Hills,QN35,7215.252644,4,-2.65541,1,0.064509,6.45,High,329,4,Queens,408,24,2,627,9,23625902.89,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN08242_2035_3,2035,7215.252685,2216824.105,307.2413679
1861,Polygon,1195,1116,Queens,4050600,4112,Hollis,QN07,6188.532324,4,-0.592019,2,0.053471,5.35,Low,367,4,Queens,412,27,5,626,2,15467344.72,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN12275_2028_1,2028,6188.532496,2218357.202,358.4625602
1461,Polygon,882,811,Bronx,2033000,3704,Bronxdale,BX07,7143.781508,2,1.405057,4,0.064049,6.4,High,129,2,Bronx,211,13,3,162,4,8197397.663,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX11133_2030_2,2030,7143.78114,2218401.077,310.53598
1528,Polygon,943,864,Bronx,2043000,3702,Woodlawn-Wakefield,BX62,5850.896794,2,1.33893,4,0.07408,7.41,High,152,2,Bronx,212,11,11,160,6,7604139.859,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX121111_2032_2,2032,5850.897012,2219376.185,379.3223809
1601,Polygon,998,919,Queens,4009600,4113,South Ozone Park,QN55,6574.855781,4,0.261681,3,0.056965,5.7,Low,345,4,Queens,410,28,2,556,8,12182529.08,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN10282_2034_3,2034,6574.857486,2222233.72,337.9896408
434,Polygon,47,41,Manhattan,1004900,3810,SoHo-TriBeCa-Civic Center-Little Italy,MN24,6657.796846,1,-0.374905,3,0.042571,4.26,Low,16,1,Manhattan,102,1,3,160,5,7194811.745,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN02013_2031_2,2031,6676.606304,2226124.354,333.4215397
1922,Polygon,1246,1167,Queens,4059800,4105,Cambria Heights,QN33,6172.235932,4,1.274832,4,0.039643,3.96,Low,382,4,Queens,413,27,5,649,9,16382427.22,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN13275_2035_3,2035,6172.235933,2227865.322,360.9494755
2447,Polygon,1607,1516,Manhattan,1001002,3809,Lower East Side,MN28,6356.947198,1,-1.918193,1,0.082539,8.25,High,1,1,Manhattan,103,2,1,136,8,11984574.29,<Null>,<Null>,9-Jul,"Manhattan, Year 7-9",Phase 3,MN03021_2034_3,2034,6353.662687,2230224.009,351.0139141
2430,Polygon,1594,1504,Manhattan,1000700,3810,Battery Park City-Lower Manhattan,MN25,12076.56364,1,-2.458164,1,0.042571,4.26,Low,10,1,Manhattan,101,1,4,154,5,14630067.35,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN01014_2031_2,2031,7893.79794,2231688.129,282.7141188
1691,Polygon,1073,994,Queens,4019800,4112,South Jamaica,QN01,6904.95501,4,1.628078,4,0.053471,5.35,Low,373,4,Queens,412,28,11,563,2,17405261.08,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN122811_2028_1,2028,6904.954997,2231693.846,323.2017945
2885,Polygon,1880,1766,Manhattan,1001600,3809,Chinatown,MN27,6391.788142,1,-0.20708,3,0.082539,8.25,High,3,1,Manhattan,103,1,3,143,2,4115508.331,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN03013_2028_1,2028,6391.78789,2233319.53,349.4045122
1632,Polygon,1021,942,Queens,4012200,4111,Richmond Hill,QN54,6469.456243,4,-0.029205,3,0.060642,6.06,High,338,4,Queens,409,29,1,542,3,27490392.75,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN09291_2029_1,2029,6469.456353,2234498.546,345.392012
2571,Polygon,1676,1580,Brooklyn,3000100,4004,Brooklyn Heights-Cobble Hill,BK09,6529.60029,3,-1.908472,1,0.047199,4.72,Low,168,3,Brooklyn,302,33,1,220,7,9287327.01,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK02331_2033_3,2033,6529.274448,2236098.379,342.4727198
960,Polygon,465,429,Brooklyn,3047600,4014,Borough Park,BK88,7553.380901,3,-0.049866,3,0.077196,7.72,High,226,3,Brooklyn,312,44,1,202,3,12125194.33,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK12441_2029_1,2029,7553.38101,2236222.414,296.0558207
3174,Polygon,2045,1913,Bronx,2006300,3708,West Concourse,BX63,20115.09691,2,2.204345,5,0.108007,10.8,High,72,2,Bronx,201,8,4,139,3,12537309.64,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX01084_2029_1,2029,6226.504554,2236719.488,359.2255443
1822,Polygon,1165,1086,Queens,4044800,4106,Briarwood-Jamaica Hills,QN35,7015.867052,4,-2.355906,1,0.064509,6.45,High,328,4,Queens,408,24,1,558,2,17088639.76,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN08241_2028_1,2028,7015.866843,2240965.612,319.4139316
1154,Polygon,624,588,Brooklyn,3083600,4010,East Flatbush-Farragut,BK91,6026.389148,3,3.846604,5,0.058754,5.88,Low,265,3,Brooklyn,317,45,4,203,5,20423168.13,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK17454_2031_2,2031,6026.38939,2240975.468,371.8603833
1073,Polygon,562,526,Brooklyn,3067000,4009,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK45,6204.720555,3,1.305604,4,0.044999,4.5,Low,272,3,Brooklyn,318,46,3,202,2,8012633.427,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK18463_2028_1,2028,6204.720594,2244629.403,361.7615602
696,Polygon,255,219,Brooklyn,3017100,4012,Windsor Terrace,BK40,6141.887983,3,-2.784383,1,0.071872,7.19,High,201,3,Brooklyn,307,39,4,163,9,16790727.08,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK07394_2035_3,2035,6141.887952,2247102.366,365.8650864
695,Polygon,254,218,Brooklyn,3017000,4017,Bath Beach,BK27,7327.427132,3,-1.617428,2,0.066285,6.63,High,217,3,Brooklyn,311,38,2,198,9,5640095.075,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK11382_2035_3,2035,7327.426468,2249706.801,307.0255036
2541,Polygon,1657,1563,Bronx,2025100,3707,University Heights-Morris Heights,BX36,6285.448888,2,2.807412,5,0.118484,11.85,High,83,2,Bronx,205,14,1,147,2,12882951.38,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX05141_2028_1,2028,6285.448999,2251821.732,358.2594867
1660,Polygon,1047,968,Queens,4015600,4111,Richmond Hill,QN54,7347.451606,4,1.642338,4,0.060642,6.06,High,340,4,Queens,409,29,3,556,9,12218067.41,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN09293_2035_3,2035,7347.45197,2253099.407,306.6504438
1188,Polygon,653,617,Brooklyn,3091800,4007,Brownsville,BK81,6504.83675,3,0.669658,4,0.106887,10.69,High,261,3,Brooklyn,316,42,3,152,8,10405589.55,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK16423_2034_3,2034,6504.836385,2256021.145,346.82212
694,Polygon,253,217,Brooklyn,3016900,4012,Windsor Terrace,BK40,6152.54999,3,-2.114377,1,0.071872,7.19,High,201,3,Brooklyn,307,39,4,163,9,16790727.08,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK07394_2035_3,2035,6152.549392,2257367.237,366.8994905
2156,Polygon,1418,1338,Queens,4026700,4107,Elmhurst,QN29,6496.952058,4,1.056798,4,0.074167,7.42,High,304,4,Queens,404,25,4,544,1,12285147.62,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN04254_2027_1,2027,6496.951668,2259539.879,347.7846218
2623,Polygon,1711,1605,Manhattan,1017100,3806,Upper West Side,MN12,6593.673174,1,-3.547767,1,0.040957,4.1,Low,42,1,Manhattan,107,6,2,137,4,15946904.42,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN07062_2030_2,2030,6578.838142,2261887.187,343.8125606
3571,Polygon,2263,2122,Manhattan,1024302,3803,Central Harlem North-Polo Grounds,MN03,7636.519043,1,-0.030277,3,0.066066,6.61,High,55,1,Manhattan,110,9,2,147,5,14901634.91,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN10092_2031_2,2031,7509.565404,2267732.367,301.9791752
1589,Polygon,987,908,Queens,4006900,4101,Old Astoria,QN71,6627.86447,4,-0.593451,2,0.063144,6.31,High,289,4,Queens,401,22,2,546,8,20018767.29,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN01222_2034_3,2034,6627.864638,2268872.873,342.323357
2004,Polygon,1304,1225,Queens,4073700,4108,Forest Hills,QN17,6140.14468,4,-3.525024,1,0.054644,5.46,Low,314,4,Queens,406,29,2,538,6,32232706.65,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN06292_2032_2,2032,6140.144686,2269283.931,369.5815078
1646,Polygon,1035,956,Queens,4014201,4111,Richmond Hill,QN54,6319.319275,4,1.83222,4,0.060642,6.06,High,339,4,Queens,409,29,2,556,4,24683180.76,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN09292_2030_2,2030,6319.319822,2270918.831,359.3612754
1931,Polygon,1253,1174,Queens,4060800,4105,Cambria Heights,QN33,6176.486211,4,0.802872,4,0.039643,3.96,Low,382,4,Queens,413,27,5,649,9,16382427.22,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN13275_2035_3,2035,6176.486143,2271701.613,367.7983826
1454,Polygon,877,806,Bronx,2031400,3704,Allerton-Pelham Gardens,BX31,7230.039314,2,-0.813316,2,0.064049,6.4,High,137,2,Bronx,211,13,11,148,7,4179212.014,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX111311_2033_3,2033,7230.039084,2272270.811,314.281954
2095,Polygon,1370,1291,Queens,4119300,4103,East Flushing,QN52,7005.183989,4,-1.68016,2,0.080454,8.05,High,322,4,Queens,407,20,6,577,5,22508356.22,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN07206_2031_2,2031,7005.184424,2275552.448,324.8383354
1670,Polygon,1055,976,Queens,4016800,4113,South Ozone Park,QN55,7492.315169,4,-0.720418,2,0.056965,5.7,Low,351,4,Queens,410,28,8,488,9,12928206.43,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN10288_2035_3,2035,7492.314922,2276026.574,303.7814879
3427,Polygon,2193,2053,Brooklyn,3093200,4010,East Flatbush-Farragut,BK91,6930.881153,3,5.656745,5,0.058754,5.88,Low,266,3,Brooklyn,317,45,5,198,2,16793829.38,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK17455_2028_1,2028,6525.507258,2276298.769,348.8309305
1324,Polygon,762,717,Bronx,2006700,3710,Melrose South-Mott Haven North,BX34,6517.572692,2,3.693601,5,0.10098,10.1,High,71,2,Bronx,201,17,3,145,3,14543737.69,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX01173_2029_1,2029,6517.578875,2277207.58,349.3947099
2151,Polygon,1414,1334,Manhattan,1017900,3806,Upper West Side,MN12,6438.551012,1,-4.004882,1,0.040957,4.1,Low,42,1,Manhattan,107,6,2,137,4,15946904.42,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN07062_2030_2,2030,6438.55108,2278646.857,353.9067763
2248,Polygon,1477,1393,Queens,4025800,4112,South Jamaica,QN01,6100.864049,4,1.839149,4,0.053471,5.35,Low,373,4,Queens,412,28,11,563,2,17405261.08,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN122811_2028_1,2028,6100.863905,2280177.346,373.7466336
1184,Polygon,650,614,Brooklyn,3091000,4007,Brownsville,BK81,6092.203347,3,4.764618,5,0.106887,10.69,High,259,3,Brooklyn,316,41,1,162,2,27242395.58,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK16411_2028_1,2028,6092.210327,2281443.694,374.4853791
2644,Polygon,1724,1618,Manhattan,1024500,3801,Washington Heights South,MN36,6441.234782,1,1.004446,4,0.066377,6.64,High,65,1,Manhattan,112,7,4,144,3,6893885.785,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN12074_2029_1,2029,6441.234483,2282409.647,354.3435118
1091,Polygon,577,541,Brooklyn,3072800,4009,Flatlands,BK58,7568.728293,3,1.833312,4,0.044999,4.5,Low,275,3,Brooklyn,318,45,6,196,7,5631796.136,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK18456_2033_3,2033,7568.728452,2282665.477,301.5916731
3455,Polygon,2210,2069,Bronx,2007200,3709,Soundview-Bruckner,BX55,6644.344213,2,1.255011,4,0.091985,9.2,High,108,2,Bronx,209,18,4,162,2,9145413.613,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX09184_2028_1,2028,6645.598419,2285630.06,343.9314138
1585,Polygon,984,905,Queens,4006300,4101,Astoria,QN70,6353.777254,4,-0.356221,3,0.063144,6.31,High,288,4,Queens,401,22,1,540,2,30962112.78,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN01221_2028_1,2028,6353.664608,2286727.269,359.906827
1684,Polygon,1066,987,Queens,4018402,4112,Baisley Park,QN76,7150.593499,4,1.030531,4,0.053471,5.35,Low,372,4,Queens,412,28,10,550,3,15847802.88,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN122810_2029_1,2029,7150.593904,2287905.713,319.960236
541,Polygon,149,113,Manhattan,1018000,3804,East Harlem North,MN34,6055.950899,1,2.786808,5,0.071968,7.2,High,57,1,Manhattan,111,8,1,139,3,5834079.194,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN11081_2029_1,2029,6055.950781,2288154.75,377.8357574
1625,Polygon,1016,937,Queens,4011700,4101,Steinway,QN72,6365.303255,4,0.176251,3,0.063144,6.31,High,291,4,Queens,401,22,4,402,2,28302539.38,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN01224_2028_1,2028,6365.303541,2290673.096,359.8686349
712,Polygon,268,232,Brooklyn,3019000,4017,Bensonhurst West,BK28,6614.318963,3,0.347857,3,0.066285,6.63,High,218,3,Brooklyn,311,38,3,222,3,10740918.51,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK11383_2029_1,2029,6614.319267,2291793.671,346.4897261
3330,Polygon,2139,2004,Brooklyn,3049100,4001,East Williamsburg,BK90,7405.116338,3,0.973096,4,0.054545,5.45,Low,164,3,Brooklyn,301,34,5,190,3,9269294.91,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK01345_2029_1,2029,7405.116333,2294265.223,309.8216315
1274,Polygon,718,682,Brooklyn,3117400,4008,Cypress Hills-City Line,BK83,6838.907811,3,1.45103,4,0.114084,11.41,High,188,3,Brooklyn,305,37,7,190,4,7587029.634,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK05377_2030_2,2030,6838.907691,2294706.123,335.5369346
1990,Polygon,1291,1212,Queens,4069500,4108,Rego Park,QN18,6442.96452,4,-1.644066,2,0.054644,5.46,Low,313,4,Queens,406,30,1,547,3,18924173.01,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN06301_2029_1,2029,6442.964545,2295318.661,356.2519466
2458,Polygon,1615,1523,Bronx,2045102,3702,Woodlawn-Wakefield,BX62,7681.123844,2,-2.171647,1,0.07408,7.41,High,153,2,Bronx,212,11,12,149,6,8254779.176,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX121112_2032_2,2032,7656.042573,2297506.743,300.0906436
1901,Polygon,1230,1151,Queens,4056000,4105,Queens Village,QN34,8498.280644,4,-0.88579,2,0.039643,3.96,Low,392,4,Queens,413,23,15,620,4,17301731.23,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN132315_2030_2,2030,8498.281533,2299980.361,270.640641
820,Polygon,355,319,Brooklyn,3029600,4017,Bensonhurst West,BK28,7396.971342,3,0.448852,3,0.066285,6.63,High,222,3,Brooklyn,311,43,7,215,6,10511470.95,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK11437_2032_2,2032,7396.97172,2300496.709,311.0052054
1609,Polygon,1003,924,Queens,4010200,4113,South Ozone Park,QN55,7032.656096,4,-0.6448,2,0.056965,5.7,Low,346,4,Queens,410,28,3,540,7,28613614.65,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN10283_2033_3,2033,7032.656277,2302072.617,327.3404139
1338,Polygon,777,726,Bronx,2008300,3710,Longwood,BX33,6841.61884,2,4.165352,5,0.10098,10.1,High,74,2,Bronx,202,17,2,127,3,11181084.22,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX02172_2029_1,2029,6841.618588,2302662.776,336.566961
1340,Polygon,781,728,Bronx,2008700,3710,Longwood,BX33,6953.985431,2,1.985673,4,0.10098,10.1,High,74,2,Bronx,202,17,2,127,3,11181084.22,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX02172_2029_1,2029,6953.986008,2302796.194,331.14766
1560,Polygon,967,888,Queens,4003400,4111,Woodhaven,QN53,10370.08154,3,-0.376376,3,0.060642,6.06,High,343,4,Queens,409,32,6,535,7,12315577.59,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN09326_2033_3,2033,10367.89297,2303269.602,222.1540683
1550,Polygon,960,881,Queens,4001400,4111,Woodhaven,QN53,6059.963208,4,-1.678482,2,0.060642,6.06,High,341,4,Queens,409,32,4,571,7,18069874.3,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN09324_2033_3,2033,6059.962849,2305944.615,380.5212462
714,Polygon,269,233,Brooklyn,3019100,4004,Clinton Hill,BK69,7815.290686,3,0.495755,3,0.047199,4.72,Low,172,3,Brooklyn,302,35,5,223,4,18197031.26,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK02355_2030_2,2030,7303.15997,2306774.307,315.8597533
1150,Polygon,620,584,Brooklyn,3082400,4010,Erasmus,BK95,6085.947117,3,4.031022,5,0.058754,5.88,Low,264,3,Brooklyn,317,40,3,189,5,10982967.19,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK17403_2031_2,2031,6085.947452,2307258.766,379.1125021
1546,Polygon,956,877,Queens,4000600,4111,Woodhaven,QN53,6437.134195,3,0.302054,3,0.060642,6.06,High,342,4,Queens,409,32,5,542,1,12601510.16,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN09325_2027_1,2027,6437.134848,2307340.737,358.4421939
2281,Polygon,1500,1416,Queens,4077907,4106,Kew Gardens Hills,QN37,6170.514179,4,0.212596,3,0.064509,6.45,High,335,4,Queens,408,24,8,602,9,33301214.58,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN08248_2035_3,2035,6170.514106,2307804.232,374.0051789
668,Polygon,237,201,Brooklyn,3013600,4013,Bay Ridge,BK31,8233.665426,3,-3.429728,1,0.058785,5.88,Low,212,3,Brooklyn,310,47,5,206,5,12734487.85,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK10475_2031_2,2031,8219.241245,2312170.9,281.3119643
1680,Polygon,1064,985,Queens,4018300,4109,Hunters Point-Sunnyside-West Maspeth,QN31,7457.097439,4,-1.534886,2,0.053331,5.33,Low,293,4,Queens,402,26,1,553,7,34250402.07,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN02261_2033_3,2033,7452.603576,2314547.129,310.5689314
1735,Polygon,1103,1024,Queens,4027300,4102,Jackson Heights,QN28,7545.634063,4,0.453253,3,0.061023,6.1,High,299,4,Queens,403,25,3,620,2,26317469.66,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN03253_2028_1,2028,7545.634203,2316635.936,307.0167296
1506,Polygon,924,845,Bronx,2040400,3702,Williamsbridge-Olinville,BX44,6116.026937,2,4.343213,5,0.07408,7.41,High,150,2,Bronx,212,12,9,179,3,16390923.12,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX12129_2029_1,2029,6116.027324,2316967.323,378.8353452
1928,Polygon,1251,1172,Queens,4060600,4105,Cambria Heights,QN33,6180.975477,4,0.388206,3,0.039643,3.96,Low,381,4,Queens,413,27,4,593,8,22523850.6,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN13274_2034_3,2034,6180.97551,2317297.078,374.9079857
680,Polygon,244,208,Brooklyn,3014500,4012,Sunset Park West,BK32,6540.235975,3,0.234123,3,0.071872,7.19,High,200,3,Brooklyn,307,38,3,194,6,30256683.97,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK07383_2032_2,2032,6541.093109,2317314.695,354.2702506
2626,Polygon,1713,1607,Manhattan,1017500,3806,Upper West Side,MN12,6483.791686,1,-3.51907,1,0.040957,4.1,Low,42,1,Manhattan,107,6,2,137,4,15946904.42,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN07062_2030_2,2030,6483.791323,2318953.328,357.6539116
1187,Polygon,652,616,Brooklyn,3091600,4007,Brownsville,BK81,6785.204471,3,3.683677,5,0.106887,10.69,High,260,3,Brooklyn,316,41,2,190,5,14123096.84,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK16412_2031_2,2031,6785.204052,2321085.479,342.0804239
1529,Polygon,944,865,Bronx,2043100,3706,Norwood,BX43,10558.66278,2,1.501291,4,0.092937,9.29,High,93,2,Bronx,207,11,5,144,2,5289748.761,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX07115_2028_1,2028,10548.78042,2321322.532,220.0560103
1303,Polygon,744,703,Bronx,2003900,3710,Mott Haven-Port Morris,BX39,7423.639751,2,1.742006,4,0.10098,10.1,High,69,2,Bronx,201,8,1,147,6,26057407.25,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX01081_2032_2,2032,7423.639816,2323440.014,312.9785484
2335,Polygon,1536,1448,Manhattan,1018700,3806,Upper West Side,MN12,6534.380685,1,-3.946957,1,0.040957,4.1,Low,41,1,Manhattan,107,7,1,140,1,11794242.16,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN07071_2027_1,2027,6534.347198,2324190.072,355.6881815
1859,Polygon,1193,1114,Queens,4050400,4112,Hollis,QN07,6260.060031,4,0.665656,4,0.053471,5.35,Low,377,4,Queens,412,27,15,512,7,15435313.41,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN122715_2033_3,2033,6260.060123,2327566.99,371.8122421
415,Polygon,33,32,Manhattan,1003200,3809,East Village,MN22,6358.386613,1,-2.914813,1,0.082539,8.25,High,1,1,Manhattan,103,2,1,136,8,11984574.29,<Null>,<Null>,9-Jul,"Manhattan, Year 7-9",Phase 3,MN03021_2034_3,2034,6358.387032,2334190.345,367.1041623
2628,Polygon,1715,1609,Manhattan,1019500,3802,Morningside Heights,MN09,6579.145711,1,-3.403104,1,0.081263,8.13,High,41,1,Manhattan,107,7,1,140,1,11794242.16,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN07071_2027_1,2027,6579.14538,2338240.184,355.4018112
2609,Polygon,1701,1599,Manhattan,1031704,3810,Battery Park City-Lower Manhattan,MN25,9087.985612,1,-5.159423,1,0.042571,4.26,Low,10,1,Manhattan,101,1,4,154,5,14630067.35,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN01014_2031_2,2031,9068.631902,2338320.244,257.8470788
1334,Polygon,772,723,Bronx,2007600,3709,West Farms-Bronx River,BX08,6683.261488,2,2.659598,5,0.091985,9.2,High,112,2,Bronx,209,18,8,147,2,10257288.97,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX09188_2028_1,2028,6680.438829,2339858.163,350.2551589
2718,Polygon,1771,1665,Brooklyn,3037402,4018,Gravesend,BK26,7646.543159,3,-2.759736,1,0.075242,7.52,High,235,3,Brooklyn,313,47,3,191,4,19946844.94,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK13473_2030_2,2030,7243.679777,2342348.618,323.3644625
961,Polygon,466,430,Brooklyn,3047700,4001,East Williamsburg,BK90,8709.468679,3,0.093688,3,0.054545,5.45,Low,165,3,Brooklyn,301,34,6,193,9,14736751.83,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK01346_2035_3,2035,8709.468549,2342646.941,268.9770251
2094,Polygon,1369,1290,Queens,4119100,4103,East Flushing,QN52,7286.996179,4,-0.566506,3,0.080454,8.05,High,322,4,Queens,407,20,6,577,5,22508356.22,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN07206_2031_2,2031,7286.996509,2342906.867,321.5188678
1688,Polygon,1070,991,Queens,4018900,4109,Hunters Point-Sunnyside-West Maspeth,QN31,6248.609157,4,3.291103,5,0.053331,5.33,Low,293,4,Queens,402,26,1,553,7,34250402.07,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN02261_2033_3,2033,6248.609126,2343004.738,374.9642025
2250,Polygon,1479,1395,Bronx,2038000,3702,Williamsbridge-Olinville,BX44,6160.440024,2,3.615257,5,0.07408,7.41,High,145,2,Bronx,212,12,4,167,3,5259762.714,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX12124_2029_1,2029,6160.439913,2346654.555,380.9232114
2546,Polygon,1659,1565,Bronx,2006000,3705,Crotona Park East,BX75,7816.396779,2,-0.420908,3,0.093919,9.39,High,88,2,Bronx,206,15,3,126,5,9823136.185,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX06153_2031_2,2031,6432.04203,2346796.085,364.8601912
1648,Polygon,1037,958,Queens,4014400,4111,Richmond Hill,QN54,7783.921383,4,3.266931,5,0.060642,6.06,High,338,4,Queens,409,29,1,542,3,27490392.75,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN09291_2029_1,2029,7783.922146,2347633.419,301.6003212
